,A02l_A1R,MN_A1R,A02l_A2R,MN_A2R,A02l_A3R,MN_A3R,A02l_A4R,MN_A4R,A02l_A5R,MN_A5R,A02l_A6R,MN_A6R,A02l_A7R,MN_A7R,A02l_A1L,MN_A1L,A02l_A2L,MN_A2L,A02l_A3L,MN_A3L,A02l_A4L,MN_A4L,A02l_A5L,MN_A5L,A02l_A6L,MN_A6L,A02l_A7L,MN_A7L,time_MN,time_A02l
651,0.013680958446208749,-0.27969459156792054,-0.09315006146483315,-0.1887200644427303,0.025684905545229487,-0.10177625139878392,0.12993998840520388,-0.02407719147072113,0.13371159564561205,-0.01648699093911127,-0.05341749487517352,0.1414647916039162,-0.32700767360671407,0.15357707911660143,-0.021462549957151245,-0.19884103720067425,-0.022379604766514294,-0.18058337684361175,0.02211390478526578,-0.05529079124073755,0.1316286102360374,-0.07368218414861488,0.25799135612614504,-0.03830302736786731,-0.08016143459354257,0.09877308096140695,-0.18895648668641044,0.0990384251666823,84.9428055,85.00804575000001
652,0.04257599932884679,-0.2730232495046313,-0.0041452252515316364,-0.17897236697056054,0.06882069779680806,-0.0668115081137933,0.10478514205990354,-0.06139480340961278,0.10947472439522345,-0.054614658824357135,-0.07772194399447352,0.08710123632024287,-0.37721337724513443,0.11322725746079222,0.031292174954544005,-0.2580231170806634,-0.020684177594158096,-0.1815113265890062,-0.03449222265637592,-0.050485232928601055,0.06424473460358919,-0.020440626132258995,-0.08720912460096701,-0.03999285186412052,-0.19982548527572017,0.03502111316178164,-0.3590018625483048,0.08576787119511987,85.073286,85.13852625
653,-0.055095573401467084,-0.3157635947059405,0.02058789247611715,-0.1830661367681095,0.12426619896523011,-0.03025476321426479,0.09810606616331569,-0.07212862974556705,0.053042107331993764,-0.035531378209749234,-0.07376275831884208,0.0804356477213151,-0.38382608720561795,0.11214334081434256,0.0671729333437711,-0.2433483617212135,0.03673042410112611,-0.1793603531174587,0.06950525038413684,-0.0637314111866827,0.08087008824604333,-0.03524507162259018,0.022120016105147976,-0.007723791684765485,-0.0964704313847798,0.10399958861083354,-0.384275825181882,0.09996290583906128,85.2037665,85.26900675
654,-0.05452391198293574,-0.2982404273354417,0.060739877411893975,-0.1886590963139238,0.0025578610596758418,-0.08929222094225495,0.07495608570730537,-0.04256816680986665,0.04828962669723759,-0.0633434719537236,-0.13895506174067135,0.09253509302127427,-0.36758034869803174,0.0815433789442493,-0.043893344695537934,-0.22746412132114013,0.0393602254251467,-0.16856798424735,0.019846024803690902,-0.06898693846015819,0.11708273154974407,-0.02707443990663875,0.10477559426482645,-0.05740380831298714,-0.035653614884424444,0.07075562945486995,-0.35382137900841343,0.06554483787259138,85.334247,85.39948725
655,-0.06450998931915196,-0.32178572119310384,-0.03904280379059562,-0.17712936456683315,0.08486714521879181,-0.04324399519243864,0.11304306590968113,-0.054762582883958445,0.04568642671019773,-0.06424247454543913,-0.09896762140318294,0.08436655194862851,-0.4238127629242455,0.12387198845447248,-0.04215213079422228,-0.2531841429389007,0.011920878363580035,-0.16648112234886275,0.003652861341663824,-0.08503038930167305,0.13725726729836232,-0.05046090531340584,0.16379209375516735,-0.012421708987934406,-0.15718224578550993,0.055957961285440186,-0.2615816307269091,0.05161510796803502,85.4647275,85.52996775
656,-0.0487049156873729,-0.2978571406899194,0.017009607224311878,-0.20816413447630788,0.014367041441603194,-0.06459981069523575,0.060431873684956644,-0.05112672986263944,0.01708428293785153,-0.055103030117998573,-0.05828682794120838,0.0863147671522073,-0.3827178692064397,0.13943625844820037,-0.0001075639835525409,-0.24165453135181053,0.011867582448502103,-0.19150569854256988,-0.03695075095494072,-0.07270914014440381,0.057019594692648924,0.005625679117680767,0.012594879484388524,-0.0026751952282821384,-0.19113977017361375,0.021925931084796603,-0.3344622735054016,0.06477494119322803,85.595208,85.66044825
657,0.048096884713210455,-0.24596325219115636,0.018659773298759286,-0.21331468507130133,0.006082041906403933,-0.040774289709841975,0.08747249846411996,-0.017619523825702938,-0.10352097775656033,-0.015416857830686087,-0.10698095253179976,0.024161585127132464,-0.37450553633640754,0.07534446918322793,-0.0644559383825005,-0.20111165266094602,0.05172123290337519,-0.15012835987410525,0.06910568496173114,-0.028901802595532395,0.16416643452106627,-0.013452556427069256,-0.11368920022976912,-0.022972257742410403,-0.18104969838046395,0.02041092183737585,-0.2674830660682203,0.04456324299398144,85.7256885,85.79092875
658,0.04997288635087033,-0.2075778547778819,-0.08684206429880112,-0.1700397699313584,0.02497376445738745,-0.06452528430041223,0.07215926485104629,-0.039975639594608765,-0.11472806080641665,-0.04024786459928855,-0.07160215572199345,0.0534229190348182,-0.31557841886226384,0.05050639773408119,-0.0349982896129892,-0.10930045359400328,-0.018442782364665827,-0.1359773774996773,-0.004096367955984417,-0.04445819280596151,0.12372983362972084,-0.053555632031208535,-0.1463344432510037,-0.05660832009276559,-0.1766242139043332,0.03302630794095438,-0.18884709861982665,0.0022496293583226263,85.856169,85.92140925
659,-0.0958223757201443,-0.15940806111457995,-0.02347943234610674,-0.2100006278272415,0.027283607073297075,-0.09448485987360591,-0.017637800256102072,-0.026281749442371168,-0.19075702459927454,-0.0303337295235587,-0.21992033972912658,0.03687486740980964,-0.28036261181330746,0.006691780013935021,-0.02298825111009288,-0.08405745931382715,-0.02321267377065389,-0.15027034079085302,-0.014390739618473048,-0.08708024870040992,0.06464416974974939,-0.010020274911745114,-0.20952743932282,-0.03618515258406797,-0.2627030890495934,0.049609576477254606,-0.15753725755305553,-0.0434092472591137,85.9866495,86.05188975
660,-0.08381932427011911,-0.18857843951283262,0.028349887738465397,-0.16728802158899173,0.07984588554169626,-0.05336542969117151,0.02730623031364955,-0.0625123578769215,-0.26310142319749696,-0.035408137091243956,-0.25781807601454254,0.035438899855388784,-0.1376459319443839,-0.01843138216987823,0.0012499091350686858,-0.09210005206095115,0.0316576203382574,-0.17779405839610643,-0.033264315830520134,-0.06865543821474139,0.059888697107893026,0.017339279232416568,-0.19468044929085587,-0.04553748462770471,-0.23532101448982914,0.01453146571001054,-0.10673412997347644,-0.03817738949332558,86.11713,86.18237025
661,0.11197309226159277,-0.21114169017326231,-0.03689566255349288,-0.2205801583866965,0.024899527184203407,-0.07509527087761411,0.08276917245379103,-0.018431092234588182,-0.3380644828197615,-0.05697354435795028,-0.3367775660040279,0.004696359650642991,-0.12026361459580213,-0.048040850013528,-0.05951299648066989,-0.13501050270939868,0.07749209254108647,-0.17755612332711496,-0.050388550190495436,-0.06418349221971974,0.020563761905319493,-0.018921711110623275,-0.3256101279012884,-0.008709311744752543,-0.2636079762953034,0.018531612352265293,0.005051731698180383,-0.04680979710580303,86.2476105,86.31285075
662,-0.02109055627230545,-0.24021781107619555,-0.046924187853281306,-0.19270047198006532,-3.2723523067367956e-06,-0.09274347061068001,0.08285523137954756,-0.07457598251076465,-0.3692669370990645,-0.05462070904154623,-0.3254143851323214,0.060850063676987295,0.10052927955436178,-0.06953975761251464,-0.04477303093567456,-0.17532237812596166,-0.04070940086678982,-0.18672396278296147,-0.041462342003157876,-0.06068430375266777,-0.0024573927964713564,-0.029192094514672466,-0.3363052503621817,-0.017450458197433346,-0.21651095617314947,0.07754973333014156,0.1824805650885472,-0.11316966011851781,86.378091,86.44333125
663,-0.07591166364729769,-0.25149399488876106,0.010155130149288863,-0.202081417247848,0.042230064632033756,-0.035758576673637466,-0.009664891846730177,-0.03924683222134309,-0.35505080582333676,-0.039029489629374525,-0.38915725034971965,0.03192966086244068,0.08718726414968961,-0.10474336374311821,-0.0033265708020878038,-0.15541743739803052,0.055388737154510856,-0.1785788905144103,-0.04512370132013607,-0.10389245865160461,0.0704718277236743,-0.010225033586749194,-0.42725588384937596,0.018351928528891125,-0.34277326653318163,0.05683563810574707,0.13392286755191368,-0.11378138109619057,86.5085715,86.57381175
664,-0.026143296249997658,-0.2601401463211426,-0.05723512299311386,-0.19851381887390307,-0.06986242109794556,-0.033610285356640526,-0.022325038427415848,-0.025782891428822712,-0.3881959311068813,-0.016114329083261856,-0.3768131205065818,0.003409111047723242,0.2398980207298323,-0.10171277822315908,-0.0389014427354368,-0.17431472473013584,0.02106060462481575,-0.1667168562019785,-0.005726707772665182,-0.0511147202840516,0.034060906662385856,-0.016208821485694882,-0.4134057995836773,-0.026664013053699767,-0.4232289724522139,0.03863430674859826,0.26618083204931897,-0.12285391985043358,86.63905199999999,86.70429225
665,-0.03936299397570538,-0.29525487320969634,-0.006941538706997499,-0.18609833216631808,-0.04049803782150592,-0.07989912077651837,-0.09302394801294647,-0.01923423608412822,-0.4591676955033474,0.035390460913807036,-0.3786517469750423,0.018139427446001794,0.37929286794195793,-0.11055592563848388,0.021249353202529655,-0.1882573129478838,0.049876179094291644,-0.1515761969784735,-0.03494422560160119,-0.07696842895096791,0.10549709133667991,0.012060636474084068,-0.463013032541004,0.04842515879485006,-0.34046344102679116,-0.006663730107724925,0.29830949162389214,-0.1388008028238366,86.7695325,86.83477275
666,0.0014604334630226512,-0.30558246823135055,-0.04372952623204536,-0.21507444258506309,0.007538286665040609,-0.062157440275746156,-0.07654366350838973,-0.026052621228533995,-0.44892409654420407,-0.0015706019475986185,-0.4162453787199742,0.0668592441022727,0.39809437981040235,-0.13774491194900126,-0.027052983881340975,-0.2094968347887081,-0.0044903013542634575,-0.16944236753483308,-0.02359048498581456,-0.08263494579450192,0.09166094437377666,0.007218375018350397,-0.44277885012820184,0.028124292166370725,-0.43175079625016227,0.05186484582933813,0.3411298189580588,-0.14319519665407285,86.900013,86.96525325
667,-0.010138692940339056,-0.28168345213760626,0.001397230816535783,-0.17333599511831296,-0.00178370860232543,-0.08550774549638525,-0.05917564345578585,-0.014889031940383787,-0.5116278517942326,0.019221320273795917,-0.378685220935497,0.011123011066626902,0.5460704172501181,-0.14949092694852795,0.008416269490775926,-0.204193018340211,-0.03690202730750132,-0.17418277542471367,-0.016505092623524988,-0.0347022524819639,0.06722949930700015,-0.02748852086143735,-0.4369862581785775,0.039787466290048944,-0.2772546809087218,0.03466508529589457,0.333431030737926,-0.14147584712577496,87.0304935,87.09573375000001
668,-0.13200238798026234,-0.28939169503912754,0.04630730443294015,-0.188734603645636,0.03146567732139883,-0.024010560698252907,-0.17049017561197566,-0.0027814253718012262,-0.43207700792964576,0.0856942871770593,-0.4285073329912371,0.016532414869464003,0.4780555945606023,-0.14086829368631332,0.005761170955115185,-0.24828106778794173,0.06019377749885996,-0.1772547202560452,-0.03113061754594824,-0.06379400352398576,0.0653356410754821,-0.015298862144438293,-0.47041472416231256,0.031169413050076533,-0.33309162002765313,0.030465007086992346,0.2601841307978077,-0.1880338738178612,87.160974,87.22621425
669,-0.09850116178640636,-0.30422269056576934,0.014732665660371676,-0.2251881038270778,-0.0484478156993748,-0.057968449488217146,-0.174988553424476,-0.025110787637259442,-0.49316212898956474,0.08994142346825448,-0.3342819372664634,-0.005337125437467746,0.5830660246550223,-0.15146200121936648,0.0022159753634570954,-0.2432632872101572,0.03109175886772677,-0.19858370072668285,0.012924837298043881,-0.08532782894934637,-0.06875439618612907,-0.04253431562042914,-0.39655250753125176,0.05668169326165426,-0.2340328252709721,-0.007748720218783095,0.3761693745864213,-0.1735281988418866,87.2914545,87.35669475
670,-0.10126928262821833,-0.29751027644759015,-0.2378506985989385,-0.22988177866054627,-0.07489135144072884,-0.02938288447756801,-0.3393789179378249,-0.0015580671694447135,-0.5091579336828762,0.1270883529853852,-0.11941313100108862,-0.019760620373592223,0.5871884253350401,-0.18293129195603128,-0.23604465394623506,-0.23491972113056295,-0.2014452721540276,-0.15589777385100356,-0.19900348593403125,-0.04794718733319278,-0.18625262093272502,0.008008626379632455,-0.4182141093045451,0.1067215736015971,-0.07292362526465818,-0.029735308869471382,0.6933157370204649,-0.14554656807971195,87.421935,87.48717525
671,0.004154368230257015,-0.3347668095061466,-0.10076597628450205,-0.22150014628503592,0.006020960948112772,0.004031782996336392,-0.4067862057115612,0.03504706096561495,-0.5080573932934163,0.1531669398446307,-0.11677050784510294,-0.08334237068900872,0.664336209690482,-0.18272897203876493,-0.013301412772120496,-0.20957740380612108,-0.04096475624477841,-0.17179581318050566,-0.03562551300369074,-0.05138426808392824,-0.20511134097376696,0.032161635470708036,-0.45138041973117576,0.14194318364806852,0.018622425942962956,-0.06589572067824599,0.5594994624844595,-0.16770449220052797,87.5524155,87.61765575
672,-0.12147550571253765,-0.3137056458304766,0.018716017362482868,-0.2313524600852985,-0.02270889637842481,-0.046761430077606095,-0.4148062310241861,0.05657288839797737,-0.48744050374163395,0.23282444426774807,-0.003319362627480753,-0.12651317807785936,0.499976720987094,-0.2013869603938626,-0.07313449230103401,-0.24283713045008595,-0.022976789188959998,-0.1795642145549195,-0.05127976408763512,-0.04404639715812891,-0.27685881581081445,0.014769054658239958,-0.3559577091949447,0.18405690671016742,-0.033036404842718435,-0.06614407716217205,0.4361076808509119,-0.16545401328673423,87.682896,87.74813625
673,-0.011883329658144374,-0.32741667550516107,-0.10613787179554356,-0.22149000656628207,-0.056145519933542845,-0.09776789730878059,-0.4153231827426743,-0.002368895115815396,-0.46652812419430006,0.19678757401402805,-0.02159989117109752,-0.15183169798462312,0.5786693229559959,-0.1911098930164228,-0.016133002239389717,-0.23593592488635695,0.0013232292837688877,-0.17791604173736497,-0.1143032245631546,-0.04634813075867318,-0.2496137699633327,0.07440402666923998,-0.4859005862229482,0.18208112172192104,0.07593389694995768,-0.08374804066584769,0.37242572454451534,-0.14635503062639776,87.8133765,87.87861675
674,0.029807418461547497,-0.31047473686380406,-0.11187497872748337,-0.2294571396648822,-0.1553741413178376,-0.08202308843309077,-0.49319885446861944,0.02533784881978901,-0.4910218692719382,0.23459613222135514,0.028358089875463607,-0.1613569017352743,0.5575753069715202,-0.19849996288142877,-0.015351729353409846,-0.22359821635735938,-0.051875972603487475,-0.15732776342726512,-0.06179897599083682,-0.05403115210467273,-0.3810052573736703,0.018879234660490202,-0.41231319182863074,0.11964555548729407,0.2107326523010908,-0.08945888185688729,0.5457790257289213,-0.17129394385691254,87.943857,88.00909725
675,-0.01589291211077664,-0.2901056301548648,-0.11646604244984594,-0.21763594847147782,-0.054972088515400454,-0.09750990029353446,-0.47666586633921876,0.002277301692739164,-0.4693864058882878,0.2413334268037128,0.09541106276221434,-0.1817688973856035,0.7693640498313707,-0.21575335842045282,-0.06248672647340641,-0.25539649176275764,-0.06165134474107788,-0.17375354086591574,-0.06392729988606877,-0.02550204280900967,-0.40480874918208826,0.06724223831283455,-0.44759839452190936,0.1894848213699144,0.2556909670524783,-0.10914449721257646,0.5318228184843515,-0.20873701702405592,88.0743375,88.13957775
676,0.032530411221351765,-0.2902769088140026,0.0018454659061065634,-0.2185204336745088,-0.06858333313231786,-0.11622608350863892,-0.4942904698034274,0.04130645021662529,-0.47976215398486777,0.24092823056790375,0.10326813604681896,-0.21714585195709413,0.6301641607437717,-0.21984241395159218,-0.047080191186507026,-0.2536029620574838,0.015054035007210009,-0.17771888448483292,-0.08942506628179785,-0.07347284367991086,-0.35913690925549,0.08433715736622724,-0.4625176394018479,0.17692393390267463,0.22678513512504328,-0.13667369580621874,0.5552910343100503,-0.16389446506570265,88.204818,88.27005825
677,-0.07306953646413925,-0.3197681257901563,-0.07908123541114892,-0.21033268745775613,-0.08448268430770177,-0.07515612465853544,-0.49863394317697285,-0.0023063345597606017,-0.5244324395752644,0.23630186602819206,0.07607803863603824,-0.20309953781354012,0.611608049910282,-0.19961196475435505,-0.02336314984393409,-0.2250297786255731,-0.022441103871617622,-0.17441282922518817,-0.10926722864895137,-0.06307187243379019,-0.41313707919886217,0.058538267729732675,-0.4946084353184123,0.19757078920204812,0.2114828228831249,-0.12067840787539857,0.5781255785378693,-0.21325958605034975,88.3352985,88.40053875
678,0.052235810697517406,-0.3025859137851233,-0.03391079001060105,-0.22130325950424967,-0.03560909347797296,-0.060304104396409236,-0.47665996494430235,0.0406393679648518,-0.5147048769481293,0.22649512908577102,0.19352674118248536,-0.21932414241679427,0.548100753896286,-0.20202621337728205,-0.04920257080043547,-0.2085945109727866,-0.06028930265109537,-0.1524991307251589,-0.11585782810352928,-0.04656068394595073,-0.4272972336576802,0.07435041171796976,-0.5037175962234304,0.18713990747094753,0.19187561520315338,-0.13538980410032178,0.440260147815293,-0.15819853097369918,88.465779,88.53101925
679,0.14671982621433516,-0.3154401098635922,-0.0666882047212632,-0.20024317330713837,-0.16504885347013737,-0.059602829706697294,-0.53647592868681,0.02687493820065346,-0.5081916335598655,0.24759968208352442,0.18851590982026759,-0.20663534551349222,0.65835794307917,-0.2103784558609499,0.06546178582226304,-0.2245974891442256,-0.03935622607498677,-0.18027301164510381,-0.1869176191621157,-0.061906188984841945,-0.4461519793896621,0.05277496123776612,-0.4800478474053699,0.13110357335922415,0.34117885383053187,-0.13345850611659632,0.4747814096833089,-0.17070977475689503,88.5962595,88.66149975
680,0.02260790124897409,-0.29733520222416815,-0.1009577537480672,-0.2353081944212272,-0.11731558084457858,-0.06327474003191207,-0.5071114142337311,0.10501835112512324,-0.5112442084661508,0.2656938701485643,0.10792178447435978,-0.22886936595305757,0.6271993338193694,-0.22039138764418484,-0.04382900373212258,-0.22589725445988837,-0.15649799558542016,-0.15847987517534007,-0.1286406133352156,-0.03312238415528575,-0.4483848705937556,0.046835727505000965,-0.48470802135555247,0.16733874916166092,0.2535144568198062,-0.16244519978805474,0.5073053636081107,-0.15568782433537587,88.72674,88.79198025000001
681,-0.10566258943372649,-0.2993464317904242,-0.05557000444921372,-0.23394850602753942,-0.15166466376444324,-0.08382417894139232,-0.5375073299060507,0.043362110950865895,-0.48729801567084996,0.22503671477028184,0.2667113494359421,-0.2279859488714916,0.6946668629805698,-0.19395579522548248,0.01655332599394701,-0.22489487787249338,0.0067806909161343375,-0.16769207402754036,-0.1319685663500615,-0.07985637296326803,-0.4443034521709677,0.06231758847368593,-0.45996230820182865,0.1610247764121517,0.33085036804999596,-0.13536389237903218,0.44803077685009557,-0.24101004365777468,88.8572205,88.92246075
682,-0.03271656532703254,-0.26195402382183264,-0.04295643890793949,-0.21534298409978983,-0.12290423197866795,-0.0846347541524792,-0.5116538832941976,0.09308508319185661,-0.5121187632137038,0.22819104477433677,0.2518537788518309,-0.22700312454197152,0.5595201718026245,-0.22722893626023408,0.004727647302639541,-0.1763839872267857,-0.07383844228961377,-0.1623464634467394,-0.1418472182470354,-0.03251919405711792,-0.47768991299567154,0.10776515200777871,-0.5154998403774923,0.19235639906863547,0.32027759429643077,-0.10704528208675652,0.4160574658753663,-0.18146194998699314,88.987701,89.05294125
683,0.006044412544576359,-0.2863025286312797,-0.08561344778486547,-0.19980544563776756,-0.14081667382920585,-0.05356262915086902,-0.5328671545526478,0.09542254539822619,-0.5007395077297796,0.24461385387376108,0.1948543165771216,-0.20713366065941177,0.6680206657866189,-0.2302474552991294,-0.02936230636227064,-0.17670614214567545,-0.081333091842422,-0.15978415492142972,-0.11120184644487781,-0.0592722332244475,-0.4694201359495941,0.09363568414367905,-0.49794907271699057,0.15600644900333377,0.3094873434278047,-0.1496394859732923,0.6793332033835873,-0.17493948581332142,89.1181815,89.18342175000001
684,-0.07363135331499165,-0.2630497353265527,-0.12162031719002415,-0.22834456786737575,-0.05397982955646944,-0.09405978021317678,-0.5677939669861016,0.08655388519787723,-0.504699610203581,0.2326999356693363,0.19359511044112793,-0.221203777516311,0.6723096978342674,-0.22730307363241797,-0.028671984703390548,-0.18731543594405387,-0.14349307542251047,-0.14879181051594362,-0.10290588346751173,-0.036642676234893486,-0.46608819078354774,0.0544638801019613,-0.503725481489256,0.20551703072458252,0.34515380575038285,-0.16339262689516396,0.6280415803918286,-0.18143970092180975,89.248662,89.31390225
685,-0.014703500645837928,-0.2512561475438571,-0.13830814775494885,-0.20886768858085097,-0.0616348391004451,-0.0787553735210966,-0.5262223210560737,0.09586241906293946,-0.515970967192082,0.2464964494982323,0.27814767480911096,-0.2302067901977994,0.6528008806591975,-0.20963666811413526,0.053640506398231785,-0.1894700672422649,-0.10330244831441346,-0.16293001708432758,-0.16764390111514163,-0.05038090837138465,-0.48009140627926306,0.08800374696174705,-0.5815560446333554,0.15716790900676617,0.3923854448156486,-0.11544129253416188,0.7889506726702703,-0.22442644202930018,89.3791425,89.44438275
686,0.07670463652457629,-0.2358195133238199,-0.06188574041995033,-0.23843448937439582,-0.10685356576829418,-0.05407430383503231,-0.5114342027170109,0.07684954249226163,-0.536234944141654,0.2789023124556372,0.2923872625625853,-0.20588174691801703,0.5515283488090108,-0.19653534623009,-0.03773414381546095,-0.15251108656007373,-0.09548875181375845,-0.1443083482217192,-0.1321536090637385,-0.04870638894463721,-0.4922732867014782,0.10331924311642411,-0.48300125803640087,0.15559188942798696,0.3499295669517809,-0.14552239213305782,0.5145618245572016,-0.17263189018012023,89.509623,89.57486325
687,0.03142150323760061,-0.2576539944516639,-0.09785775873244365,-0.21107473493728504,-0.012688289611234506,-0.051005968083866704,-0.5458195380911138,0.11303109234843606,-0.4758012662423723,0.2767086288331279,0.1383904433975786,-0.2077868264524745,0.5595128473296608,-0.22829350272304363,0.019016419326123777,-0.14302118765385916,-0.08413450436302086,-0.1571848468684564,-0.19135656491863004,-0.051550679161352066,-0.47324241884451823,0.07170687682291221,-0.43452463264751895,0.1472584075224688,0.3909615305710208,-0.15942404892067114,0.5294353147347095,-0.19536595535994436,89.6401035,89.70534375
688,-0.10358454161414198,-0.24508108985498134,-0.024452437674448435,-0.2093245807080951,-0.06197501235310512,-0.03219715222045351,-0.4864542863478344,0.11886334796213067,-0.4789884779121752,0.2778673765276177,0.11371187645762758,-0.19015972843249326,0.49806039123976903,-0.20005427321810854,-0.036963511713070565,-0.17280305778245472,-0.12092444493081282,-0.15771678839046685,-0.09913696696750979,-0.046102094039958394,-0.39606352129389855,0.09160568608865066,-0.499938004357585,0.18619705033071787,0.14480729551243765,-0.14477554430446013,0.6255912641733339,-0.22341030749484686,89.770584,89.83582425
689,0.0496183593193939,-0.2810433635281841,-0.12900900204083843,-0.23836157932556273,-0.04051792404653131,-0.05851096491325155,-0.4671209542327418,0.0785981614222907,-0.47648640065027503,0.16615643847645314,0.1610729873829408,-0.21648025545297972,0.2731453915087343,-0.17539619648712648,0.060757236952488164,-0.15382303840103975,-0.0597119469619397,-0.1395858936537671,-0.052410172321222054,-0.05105834513507773,-0.42662698351709105,0.09425916370541325,-0.4384588488228181,0.16350410709753585,0.05934542437346075,-0.13163081565026283,0.4487871787077787,-0.1817115634315178,89.9010645,89.96630475
690,-0.027812394232674308,-0.31340949965815995,-0.003333235380076116,-0.21276209844475852,-0.03102785875121789,-0.06944735039177301,-0.37925345524140797,0.020232019794490505,-0.4276076129469455,0.16597849977104187,0.06563322679854379,-0.17314360481108249,0.08396469337487142,-0.16489845832516167,-0.05491538773026726,-0.17554179840795162,-0.02623312334397246,-0.15660332765536228,0.008858399261140836,-0.03451449520718267,-0.28667628278375573,0.09539472216699611,-0.41604819905620477,0.128064815541455,-0.06816696788736927,-0.11556796678570523,0.09772001203915268,-0.16317632251383027,90.031545,90.09678525
691,-0.10253799024652317,-0.28937145097955397,0.04035395355198911,-0.22475467115196077,0.06308737817402071,-0.06857723204165675,-0.2923569922265662,0.028060204774963127,-0.45192922073457514,0.1416866653108201,-0.04824123281528834,-0.1656177433087792,-0.05196883041624376,-0.1695516822280247,-0.006549613662906387,-0.21059703649287043,0.01188007382588465,-0.14913425466444466,-0.04551742270331131,-0.027117762386704276,-0.15594001021522796,0.02893574003569227,-0.5157096291182114,0.1319473929903998,-0.07587660356643477,-0.11891697404584217,-0.017101346900793627,-0.15413035624290827,90.1620255,90.22726575
