,A02l_A1R,A02l_A2R,A02l_A3R,A02l_A4R,A02l_A5R,A02l_A6R,A02l_A7R,A02l_A1L,A02l_A2L,A02l_A3L,A02l_A4L,A02l_A5L,A02l_A6L,A02l_A7L,time
1821,136.33333333333334,170.64102564102564,270.6530612244898,506.7317073170732,299.54285714285714,256.0952380952381,228.4,149.41463414634146,274.6885245901639,202.3148148148148,275.2857142857143,216.21428571428572,211.1818181818182,191.3469387755102,55.995143
1822,132.82051282051282,150.10256410256412,282.61224489795916,471.5853658536585,297.42857142857144,251.38095238095238,213.65,151.73170731707316,267.1475409836066,199.87037037037038,256.4761904761905,229.0,219.22727272727272,192.77551020408163,56.025892666666664
1823,138.66666666666666,158.23076923076923,278.42857142857144,504.0243902439024,312.8857142857143,268.76190476190476,240.8,146.17073170731706,300.8032786885246,203.90740740740742,254.82539682539684,240.02380952380952,225.4318181818182,202.24489795918367,56.05664233333333
1824,131.28205128205127,163.3846153846154,269.48979591836735,460.1219512195122,327.8285714285714,259.9047619047619,227.35,152.3658536585366,293.344262295082,210.53703703703704,260.76190476190476,243.04761904761904,193.61363636363637,191.12244897959184,56.087391999999994
1825,143.6153846153846,145.17948717948718,264.2857142857143,527.6341463414634,338.25714285714287,252.14285714285714,222.325,143.390243902439,284.0327868852459,212.61111111111111,251.42857142857142,222.02380952380952,205.1590909090909,195.16326530612244,56.118141666666666
1826,126.3076923076923,155.92307692307693,277.85714285714283,432.8048780487805,319.42857142857144,230.28571428571428,223.25,135.609756097561,264.2950819672131,216.1851851851852,261.55555555555554,221.21428571428572,226.1590909090909,208.14285714285714,56.14889133333333
1827,131.76923076923077,146.15384615384616,255.28571428571428,440.1463414634146,310.0857142857143,241.66666666666666,253.45,145.70731707317074,286.2950819672131,211.83333333333334,276.4920634920635,222.54761904761904,214.72727272727272,185.6734693877551,56.179641
1828,130.3846153846154,160.07692307692307,258.0408163265306,389.0243902439024,307.65714285714284,268.0952380952381,230.475,140.97560975609755,287.344262295082,207.11111111111111,252.65079365079364,224.21428571428572,217.5681818181818,207.9795918367347,56.21039066666666
1829,124.82051282051282,156.82051282051282,274.6938775510204,372.0,353.65714285714284,261.95238095238096,235.0,155.90243902439025,273.0,212.96296296296296,258.12698412698415,223.57142857142858,211.45454545454547,189.59183673469389,56.24114033333333
1830,132.74358974358975,161.53846153846155,283.3673469387755,369.0975609756098,330.57142857142856,254.52380952380952,228.4,149.02439024390245,266.39344262295083,205.42592592592592,254.34920634920636,211.73809523809524,213.72727272727272,199.3469387755102,56.27189
1831,140.02564102564102,140.76923076923077,278.6530612244898,372.8048780487805,320.42857142857144,261.5238095238095,228.2,135.0731707317073,274.1967213114754,192.11111111111111,247.04761904761904,228.02380952380952,208.61363636363637,188.42857142857142,56.302639666666664
1832,128.12820512820514,154.02564102564102,269.0,402.0731707317073,348.0285714285714,273.57142857142856,228.35,151.73170731707316,283.5245901639344,212.5185185185185,261.6031746031746,232.61904761904762,218.75,194.14285714285714,56.33338933333333
1833,138.43589743589743,159.7948717948718,289.2244897959184,341.609756097561,329.2,281.3333333333333,212.825,155.8780487804878,269.73770491803276,221.85185185185185,263.0952380952381,223.33333333333334,202.47727272727272,192.85714285714286,56.364138999999994
1834,122.71794871794872,139.23076923076923,273.7959183673469,353.3170731707317,304.77142857142854,277.3333333333333,221.05,146.82926829268294,265.60655737704917,195.72222222222223,284.3174603174603,238.85714285714286,200.5,210.30612244897958,56.39488866666667
1835,144.48717948717947,153.51282051282053,273.6530612244898,340.8048780487805,294.54285714285714,278.9047619047619,222.125,151.17073170731706,283.88524590163934,216.09259259259258,264.3492063492063,242.14285714285714,213.04545454545453,206.30612244897958,56.42563833333333
1836,135.25641025641025,143.97435897435898,286.1224489795918,325.9756097560976,305.74285714285713,273.85714285714283,235.225,136.7560975609756,286.5081967213115,216.2962962962963,265.3968253968254,226.07142857142858,223.6818181818182,192.55102040816325,56.456388
1837,132.33333333333334,157.17948717948718,265.9183673469388,305.1707317073171,304.37142857142857,271.04761904761904,248.0,154.29268292682926,291.5245901639344,206.46296296296296,277.26984126984127,229.5,211.95454545454547,198.91836734693877,56.48713766666666
1838,134.53846153846155,159.28205128205127,302.6326530612245,328.4878048780488,314.1142857142857,240.76190476190476,236.625,153.26829268292684,282.0655737704918,209.72222222222223,298.8888888888889,225.16666666666666,214.95454545454547,195.9591836734694,56.51788733333333
1839,124.15384615384616,162.17948717948718,269.3265306122449,300.6829268292683,340.14285714285717,258.3809523809524,206.3,146.7560975609756,280.9344262295082,202.22222222222223,277.031746031746,232.23809523809524,219.88636363636363,199.77551020408163,56.548637
1840,135.89743589743588,138.35897435897436,280.6530612244898,322.0975609756098,325.9428571428571,291.23809523809524,233.625,145.390243902439,275.21311475409834,217.5185185185185,270.3333333333333,210.02380952380952,226.9090909090909,203.9795918367347,56.579386666666664
1841,128.6153846153846,156.51282051282053,265.0,316.8048780487805,326.6857142857143,261.8095238095238,217.175,146.14634146341464,261.04918032786884,208.5185185185185,249.0793650793651,217.38095238095238,225.77272727272728,188.26530612244898,56.61013633333333
1842,133.48717948717947,141.76923076923077,268.2857142857143,285.6829268292683,335.6857142857143,265.76190476190476,222.875,138.73170731707316,274.72131147540983,197.94444444444446,265.8095238095238,231.57142857142858,204.3409090909091,203.75510204081633,56.640885999999995
1843,135.28205128205127,147.71794871794873,281.3061224489796,313.5853658536585,341.6,282.2857142857143,213.375,156.02439024390245,288.60655737704917,193.4814814814815,255.22222222222223,255.8095238095238,198.95454545454547,200.40816326530611,56.67163566666666
1844,134.69230769230768,154.71794871794873,269.48979591836735,285.4146341463415,321.8857142857143,271.0,236.25,158.97560975609755,295.73770491803276,208.74074074074073,254.0793650793651,223.45238095238096,211.5,190.0408163265306,56.70238533333333
1845,132.28205128205127,146.10256410256412,282.6326530612245,264.8780487804878,309.62857142857143,258.5238095238095,217.95,153.390243902439,275.57377049180326,211.07407407407408,270.23809523809524,219.6904761904762,206.6590909090909,209.16326530612244,56.733135
1846,126.35897435897436,149.48717948717947,292.2244897959184,280.0731707317073,323.77142857142854,273.14285714285717,230.325,162.58536585365854,292.75409836065575,209.5,252.5873015873016,215.97619047619048,206.54545454545453,193.14285714285714,56.76388466666666
1847,136.87179487179486,147.3846153846154,267.16326530612247,299.7317073170732,312.1714285714286,264.6190476190476,234.45,154.8048780487805,289.55737704918033,214.12962962962962,251.74603174603175,236.95238095238096,198.27272727272728,212.46938775510205,56.79463433333333
1848,130.97435897435898,162.43589743589743,267.7551020408163,287.7317073170732,322.42857142857144,254.76190476190476,209.05,138.26829268292684,263.9672131147541,200.88888888888889,262.1111111111111,229.28571428571428,195.8181818181818,203.87755102040816,56.825384
1849,132.66666666666666,147.02564102564102,268.0,283.3658536585366,319.4,320.95238095238096,195.95,155.53658536585365,281.9344262295082,213.85185185185185,258.1746031746032,216.8095238095238,215.3409090909091,198.81632653061226,56.856133666666665
1850,138.53846153846155,146.2051282051282,293.3265306122449,263.3414634146341,322.74285714285713,269.95238095238096,232.85,149.82926829268294,274.75409836065575,216.14814814814815,264.87301587301585,237.0952380952381,198.72727272727272,179.22448979591837,56.88688333333333
1851,127.53846153846153,150.15384615384616,290.0816326530612,284.0487804878049,326.57142857142856,267.1904761904762,242.3,145.609756097561,286.655737704918,194.94444444444446,263.6825396825397,225.21428571428572,218.1818181818182,192.85714285714286,56.917632999999995
1852,131.46153846153845,150.35897435897436,290.6938775510204,276.4390243902439,328.2,246.76190476190476,220.5,145.6829268292683,269.1639344262295,209.64814814814815,292.63492063492066,223.02380952380952,196.9090909090909,199.77551020408163,56.94838266666666
1853,126.8974358974359,148.25641025641025,266.7142857142857,295.9512195121951,305.85714285714283,264.6666666666667,227.325,137.1951219512195,293.0983606557377,214.92592592592592,268.3809523809524,216.33333333333334,208.1818181818182,187.0612244897959,56.97913233333333
1854,119.3076923076923,151.5897435897436,289.0408163265306,282.1463414634146,342.2857142857143,268.7142857142857,220.825,138.9268292682927,261.4590163934426,216.75925925925927,271.8095238095238,231.04761904761904,198.36363636363637,193.87755102040816,57.009882
1855,136.69230769230768,152.17948717948718,257.2448979591837,249.09756097560975,311.8285714285714,244.66666666666666,224.375,133.9268292682927,287.62295081967216,219.3148148148148,275.26984126984127,211.4047619047619,215.0909090909091,182.9795918367347,57.04063166666666
1856,138.97435897435898,156.25641025641025,293.734693877551,274.1463414634146,291.9714285714286,267.57142857142856,212.3,148.34146341463415,268.9672131147541,195.38888888888889,269.1904761904762,215.38095238095238,201.9318181818182,199.3469387755102,57.07138133333333
1857,133.17948717948718,151.10256410256412,279.0204081632653,289.9756097560976,317.4,295.42857142857144,238.05,154.5121951219512,267.1967213114754,204.16666666666666,266.6031746031746,245.11904761904762,191.95454545454547,193.22448979591837,57.10213099999999
1858,131.10256410256412,153.56410256410257,275.57142857142856,282.5365853658537,302.65714285714284,269.76190476190476,232.85,132.90243902439025,287.88524590163934,209.25925925925927,239.68253968253967,219.71428571428572,216.20454545454547,174.48979591836735,57.132880666666665
1859,125.66666666666667,151.10256410256412,263.7142857142857,300.5121951219512,302.57142857142856,273.1904761904762,232.625,145.390243902439,277.1639344262295,219.75925925925927,267.25396825396825,226.28571428571428,224.0909090909091,205.9795918367347,57.16363033333333
1860,127.2051282051282,149.46153846153845,276.8775510204082,297.5121951219512,352.0,266.4761904761905,222.975,143.53658536585365,275.04918032786884,220.22222222222223,279.2857142857143,230.21428571428572,207.88636363636363,198.73469387755102,57.194379999999995
1861,130.17948717948718,148.51282051282053,270.2857142857143,267.9756097560976,305.57142857142856,280.9047619047619,225.4,144.5609756097561,260.1639344262295,202.44444444444446,256.55555555555554,210.0952380952381,212.11363636363637,197.12244897959184,57.22512966666666
1862,129.76923076923077,142.33333333333334,273.85714285714283,253.90243902439025,318.1142857142857,258.3333333333333,212.825,150.0731707317073,270.3114754098361,204.3148148148148,254.4126984126984,213.52380952380952,221.86363636363637,194.89795918367346,57.25587933333333
1863,131.15384615384616,158.66666666666666,266.18367346938777,266.8536585365854,316.0571428571429,242.8095238095238,223.55,153.21951219512195,261.9836065573771,209.4814814814815,266.5238095238095,216.1904761904762,204.6818181818182,217.73469387755102,57.286629
1864,141.07692307692307,150.82051282051282,260.9591836734694,267.5609756097561,314.6857142857143,243.0,231.775,129.65853658536585,272.7704918032787,216.53703703703704,262.6190476190476,240.52380952380952,207.6818181818182,195.16326530612244,57.31737866666666
1865,139.76923076923077,148.64102564102564,280.38775510204084,261.9756097560976,324.34285714285716,245.76190476190476,235.925,135.9268292682927,271.1475409836066,209.24074074074073,276.6666666666667,215.85714285714286,217.27272727272728,191.3469387755102,57.34812833333333
1866,126.0,150.3846153846154,258.9591836734694,288.8780487804878,326.4,297.1904761904762,214.875,146.0487804878049,270.1967213114754,194.09259259259258,258.015873015873,219.02380952380952,205.77272727272728,199.6122448979592,57.37887799999999
1867,137.07692307692307,145.66666666666666,269.81632653061223,268.219512195122,302.37142857142857,309.95238095238096,214.5,136.70731707317074,278.26229508196724,200.92592592592592,268.46031746031747,237.9047619047619,196.5681818181818,199.3673469387755,57.409627666666665
1868,138.94871794871796,152.3846153846154,268.2244897959184,276.9024390243902,341.48571428571427,278.5238095238095,209.425,141.8780487804878,286.4590163934426,213.07407407407408,266.6666666666667,194.88095238095238,217.29545454545453,203.83673469387756,57.44037733333333
1869,136.74358974358975,157.5897435897436,274.53061224489795,273.0975609756098,286.3142857142857,253.8095238095238,223.525,147.4390243902439,289.60655737704917,218.66666666666666,256.3015873015873,224.92857142857142,187.75,198.9795918367347,57.471126999999996
1870,130.92307692307693,149.66666666666666,268.61224489795916,267.6341463414634,317.9142857142857,258.6666666666667,235.8,139.5121951219512,284.24590163934425,223.42592592592592,262.9047619047619,225.23809523809524,198.47727272727272,191.0,57.50187666666666
1871,135.3846153846154,155.66666666666666,283.6734693877551,275.0975609756098,317.57142857142856,268.76190476190476,247.75,152.41463414634146,268.4918032786885,194.16666666666666,265.6825396825397,208.35714285714286,199.5,201.40816326530611,57.53262633333333
1872,131.76923076923077,146.7948717948718,280.14285714285717,268.780487804878,313.9142857142857,279.0952380952381,223.65,143.609756097561,293.5245901639344,203.5,262.95238095238096,234.52380952380952,219.04545454545453,195.08163265306123,57.563376
1873,133.2051282051282,160.30769230769232,265.38775510204084,266.6341463414634,336.37142857142857,240.1904761904762,226.9,132.70731707317074,284.0163934426229,214.72222222222223,269.8253968253968,224.0,215.4090909090909,197.71428571428572,57.59412566666666
1874,135.17948717948718,149.05128205128204,260.1224489795918,234.9512195121951,304.77142857142854,282.0952380952381,223.725,141.53658536585365,260.6393442622951,213.3148148148148,288.44444444444446,216.64285714285714,213.77272727272728,196.24489795918367,57.62487533333333
1875,127.53846153846153,143.69230769230768,290.6530612244898,278.1219512195122,324.37142857142857,275.95238095238096,229.85,146.70731707317074,257.9836065573771,204.74074074074073,270.7142857142857,208.64285714285714,196.04545454545453,207.40816326530611,57.65562499999999
1876,140.30769230769232,149.56410256410257,303.38775510204084,269.4390243902439,312.2857142857143,260.14285714285717,208.675,140.3658536585366,269.344262295082,213.37037037037038,263.6666666666667,217.61904761904762,218.4090909090909,187.6530612244898,57.686374666666666
1877,134.30769230769232,159.17948717948718,268.46938775510205,297.4146341463415,298.34285714285716,274.6666666666667,249.925,148.8048780487805,277.4590163934426,199.27777777777777,287.3968253968254,201.54761904761904,225.0909090909091,188.3265306122449,57.71712433333333
1878,130.28205128205127,150.97435897435898,288.3469387755102,265.7317073170732,321.6,269.57142857142856,217.675,144.02439024390245,285.9016393442623,194.87037037037038,273.1111111111111,226.76190476190476,201.25,196.89795918367346,57.747873999999996
1879,142.56410256410257,156.0,264.6530612244898,275.2439024390244,311.8857142857143,274.14285714285717,229.55,138.9268292682927,257.59016393442624,206.72222222222223,250.77777777777777,222.42857142857142,206.45454545454547,197.46938775510205,57.77862366666666
1880,131.84615384615384,160.17948717948718,258.48979591836735,267.7317073170732,306.77142857142854,295.1904761904762,246.5,144.390243902439,273.62295081967216,218.0,248.0793650793651,217.61904761904762,209.8181818181818,191.9387755102041,57.809373333333326
1881,136.64102564102564,163.30769230769232,277.44897959183675,252.85365853658536,316.3142857142857,288.3333333333333,219.85,149.8048780487805,287.39344262295083,200.33333333333334,266.95238095238096,219.97619047619048,210.13636363636363,199.91836734693877,57.840123
1882,134.56410256410257,155.2051282051282,282.85714285714283,289.5121951219512,330.2857142857143,283.2857142857143,222.0,136.6341463414634,296.9836065573771,220.6851851851852,266.1111111111111,207.54761904761904,240.47727272727272,200.91836734693877,57.87087266666666
1883,130.07692307692307,143.28205128205127,286.7755102040816,276.3170731707317,318.25714285714287,209.14285714285714,236.075,136.6341463414634,283.3606557377049,201.12962962962962,275.5079365079365,217.02380952380952,213.0681818181818,201.20408163265307,57.90162233333333
1884,123.82051282051282,151.69230769230768,281.59183673469386,241.21951219512195,301.0,240.9047619047619,218.875,149.34146341463415,289.6885245901639,223.5185185185185,273.73015873015873,250.88095238095238,189.3409090909091,190.51020408163265,57.932371999999994
1885,124.71794871794872,140.71794871794873,265.9795918367347,255.8780487804878,298.2,283.0952380952381,221.5,148.58536585365854,282.08196721311475,200.7962962962963,253.12698412698413,232.33333333333334,203.72727272727272,198.12244897959184,57.963121666666666
1886,135.33333333333334,144.76923076923077,277.7755102040816,263.2926829268293,318.0,257.23809523809524,232.725,145.0,282.73770491803276,217.64814814814815,260.0,230.8095238095238,210.88636363636363,206.14285714285714,57.99387133333333
1887,133.15384615384616,156.02564102564102,284.8979591836735,246.1219512195122,317.77142857142854,314.3333333333333,224.975,149.2439024390244,276.9672131147541,196.64814814814815,236.9047619047619,213.21428571428572,211.63636363636363,191.9795918367347,58.024620999999996
1888,135.56410256410257,156.48717948717947,278.3673469387755,281.5121951219512,322.9714285714286,250.61904761904762,242.2,144.53658536585365,265.9672131147541,228.24074074074073,279.41269841269843,218.07142857142858,218.5909090909091,199.3469387755102,58.05537066666666
1889,138.33333333333334,152.94871794871796,271.51020408163265,268.8048780487805,310.6,263.76190476190476,241.9,133.2439024390244,270.4918032786885,198.66666666666666,272.95238095238096,199.28571428571428,214.77272727272728,191.08163265306123,58.08612033333333
1890,127.58974358974359,148.76923076923077,283.3469387755102,278.219512195122,314.45714285714286,251.52380952380952,219.775,140.4878048780488,288.59016393442624,204.96296296296296,251.65079365079364,226.02380952380952,209.4090909090909,189.71428571428572,58.11687
1891,134.84615384615384,160.4102564102564,265.51020408163265,278.9024390243902,302.37142857142857,290.3333333333333,236.65,133.29268292682926,287.72131147540983,205.46296296296296,259.74603174603175,224.97619047619048,200.5,200.0,58.147619666666664
1892,127.6923076923077,148.4102564102564,284.0612244897959,266.1951219512195,345.7142857142857,267.57142857142856,214.3,149.0731707317073,268.57377049180326,197.2962962962963,283.1904761904762,225.47619047619048,195.47727272727272,200.6326530612245,58.17836933333333
1893,129.74358974358975,162.25641025641025,273.7959183673469,256.9756097560976,310.8857142857143,288.8095238095238,230.875,150.90243902439025,278.5081967213115,218.22222222222223,265.6825396825397,205.16666666666666,224.27272727272728,193.0408163265306,58.209118999999994
1894,143.51282051282053,149.92307692307693,281.1224489795918,254.58536585365854,318.3142857142857,237.0,209.775,142.7560975609756,284.5409836065574,209.14814814814815,278.3492063492063,217.9047619047619,217.27272727272728,209.0204081632653,58.239868666666666
1895,128.64102564102564,150.84615384615384,255.48979591836735,257.0975609756098,291.57142857142856,271.57142857142856,211.225,148.46341463414635,260.73770491803276,206.38888888888889,256.8412698412698,207.07142857142858,222.02272727272728,192.28571428571428,58.27061833333333
1896,146.64102564102564,155.12820512820514,289.3061224489796,253.78048780487805,313.77142857142854,257.2857142857143,220.9,134.6829268292683,276.672131147541,227.2962962962963,278.0,225.95238095238096,204.61363636363637,196.40816326530611,58.301368
1897,135.74358974358975,151.35897435897436,256.2040816326531,277.6341463414634,320.14285714285717,260.85714285714283,222.0,150.34146341463415,277.59016393442624,205.92592592592592,268.14285714285717,232.38095238095238,210.0,187.0,58.33211766666666
1898,139.87179487179486,163.28205128205127,282.3469387755102,257.4146341463415,319.0285714285714,254.71428571428572,226.6,127.95121951219512,285.2295081967213,191.2037037037037,269.36507936507934,223.14285714285714,218.8409090909091,191.26530612244898,58.36286733333333
1899,140.17948717948718,144.76923076923077,277.2244897959184,271.4146341463415,279.77142857142854,243.28571428571428,222.525,140.97560975609755,284.27868852459017,196.40740740740742,251.63492063492063,214.4047619047619,204.97727272727272,196.75510204081633,58.393617
1900,143.69230769230768,149.92307692307693,274.40816326530614,266.8048780487805,335.8,239.9047619047619,204.6,152.8780487804878,283.3114754098361,189.9814814814815,263.07936507936506,215.0,217.1818181818182,189.6122448979592,58.424366666666664
1901,127.84615384615384,164.07692307692307,258.3265306122449,253.29268292682926,291.8,269.8095238095238,223.275,158.4878048780488,261.42622950819674,217.44444444444446,267.984126984127,225.57142857142858,210.5909090909091,187.0204081632653,58.45511633333333
1902,135.23076923076923,153.5897435897436,285.0204081632653,261.3658536585366,325.42857142857144,257.2857142857143,221.4,134.34146341463415,271.39344262295083,205.07407407407408,251.38095238095238,233.14285714285714,204.6590909090909,186.3469387755102,58.485865999999994
1903,133.15384615384616,152.87179487179486,265.81632653061223,248.5609756097561,307.1142857142857,260.6666666666667,229.175,139.9512195121951,280.11475409836066,193.0185185185185,277.77777777777777,242.26190476190476,223.97727272727272,210.46938775510205,58.51661566666666
1904,134.10256410256412,154.0,278.53061224489795,278.1463414634146,272.7142857142857,283.5238095238095,230.55,144.1219512195122,271.60655737704917,207.16666666666666,257.14285714285717,225.97619047619048,211.04545454545453,194.9591836734694,58.54736533333333
1905,140.74358974358975,142.56410256410257,275.6734693877551,284.6585365853659,336.1714285714286,275.57142857142856,218.1,136.58536585365854,273.4918032786885,207.75925925925927,278.5079365079365,211.38095238095238,215.02272727272728,174.22448979591837,58.578115
1906,139.74358974358975,150.87179487179486,281.46938775510205,275.7560975609756,298.9142857142857,282.7142857142857,229.55,143.390243902439,248.29508196721312,196.05555555555554,262.1904761904762,217.66666666666666,225.3181818181818,197.3877551020408,58.60886466666666
1907,140.7948717948718,154.84615384615384,278.9795918367347,251.6341463414634,314.0857142857143,259.76190476190476,225.825,142.7560975609756,286.8360655737705,200.46296296296296,280.12698412698415,196.9047619047619,198.79545454545453,216.6326530612245,58.63961433333333
1908,131.17948717948718,162.15384615384616,279.6326530612245,249.0731707317073,320.51428571428573,263.04761904761904,214.0,132.58536585365854,271.73770491803276,218.5,245.9047619047619,234.14285714285714,211.88636363636363,193.59183673469389,58.670364
1909,131.12820512820514,145.48717948717947,282.9183673469388,245.21951219512195,302.45714285714286,294.76190476190476,215.125,153.97560975609755,293.9016393442623,211.24074074074073,279.0952380952381,219.5952380952381,194.0,199.6122448979592,58.701113666666664
1910,136.02564102564102,143.02564102564102,267.6938775510204,250.7560975609756,366.74285714285713,253.1904761904762,215.225,144.1951219512195,269.2295081967213,211.75925925925927,271.1904761904762,214.71428571428572,198.0,193.89795918367346,58.73186333333333
1911,136.12820512820514,159.05128205128204,282.6530612244898,254.70731707317074,333.62857142857143,273.85714285714283,220.35,151.8780487804878,285.8688524590164,219.8148148148148,260.2063492063492,222.0,212.36363636363637,203.55102040816325,58.762612999999995
1912,140.12820512820514,146.43589743589743,262.7755102040816,281.4634146341463,315.51428571428573,290.0952380952381,233.0,146.09756097560975,279.5409836065574,198.96296296296296,265.25396825396825,213.0952380952381,227.52272727272728,191.79591836734693,58.79336266666666
1913,136.0,140.69230769230768,284.734693877551,265.0,318.0,277.3333333333333,250.925,138.70731707317074,283.44262295081967,210.1851851851852,282.8412698412698,202.97619047619048,184.72727272727272,189.12244897959184,58.82411233333333
1914,140.23076923076923,153.3846153846154,284.8979591836735,270.1707317073171,327.22857142857146,279.0,230.4,150.78048780487805,277.4590163934426,209.46296296296296,275.031746031746,232.52380952380952,204.29545454545453,201.08163265306123,58.854862
1915,136.23076923076923,150.2051282051282,244.40816326530611,243.3658536585366,309.3142857142857,294.6666666666667,221.55,140.09756097560975,300.08196721311475,207.57407407407408,255.12698412698413,235.04761904761904,191.75,210.28571428571428,58.88561166666666
1916,151.07692307692307,167.30769230769232,276.9183673469388,283.9512195121951,300.1142857142857,263.9047619047619,241.4,157.09756097560975,271.8032786885246,208.0,276.6031746031746,213.97619047619048,221.8409090909091,185.10204081632654,58.91636133333333
1917,121.58974358974359,146.3846153846154,260.9183673469388,258.9268292682927,314.9714285714286,266.6666666666667,253.825,141.26829268292684,285.60655737704917,209.40740740740742,261.25396825396825,202.47619047619048,217.22727272727272,195.10204081632654,58.947111
1918,135.5897435897436,145.92307692307693,267.46938775510205,256.1707317073171,317.8857142857143,302.6666666666667,211.7,142.21951219512195,280.344262295082,199.75925925925927,263.5238095238095,227.33333333333334,213.0,195.89795918367346,58.977860666666665
1919,126.61538461538461,156.7948717948718,274.6326530612245,255.41463414634146,277.8285714285714,276.3333333333333,237.425,144.2439024390244,287.2295081967213,208.8148148148148,260.6507936507937,194.21428571428572,228.20454545454547,184.26530612244898,59.00861033333333
1920,132.5897435897436,148.05128205128204,273.9387755102041,256.2926829268293,307.77142857142854,273.04761904761904,223.025,140.17073170731706,260.344262295082,203.75925925925927,253.0793650793651,230.04761904761904,196.04545454545453,192.20408163265307,59.039359999999995
1921,144.33333333333334,174.97435897435898,262.9183673469388,254.78048780487805,304.74285714285713,240.66666666666666,242.85,136.5121951219512,304.55737704918033,194.5185185185185,285.22222222222223,246.07142857142858,207.04545454545453,194.9387755102041,59.07010966666666
1922,135.76923076923077,163.46153846153845,252.89795918367346,232.4878048780488,302.85714285714283,267.95238095238096,213.075,147.3658536585366,296.88524590163934,224.35185185185185,280.95238095238096,211.73809523809524,188.0681818181818,209.46938775510205,59.10085933333333
1923,138.87179487179486,152.0,271.6530612244898,263.1463414634146,337.74285714285713,288.04761904761904,219.675,150.14634146341464,274.4918032786885,210.9814814814815,267.95238095238096,219.1904761904762,223.86363636363637,197.59183673469389,59.131609
1924,126.61538461538461,157.07692307692307,303.9387755102041,277.7073170731707,311.1142857142857,251.14285714285714,222.1,144.26829268292684,289.2295081967213,219.24074074074073,266.57142857142856,216.47619047619048,198.4318181818182,193.20408163265307,59.16235866666666
1925,142.56410256410257,147.05128205128204,267.6530612244898,263.0975609756098,304.6857142857143,292.23809523809524,253.8,141.14634146341464,273.4590163934426,211.59259259259258,286.6825396825397,225.38095238095238,194.88636363636363,197.0,59.19310833333333
1926,133.35897435897436,156.4102564102564,265.16326530612247,249.8048780487805,316.2857142857143,288.3333333333333,218.925,132.5609756097561,300.9016393442623,226.25925925925927,255.15873015873015,225.0,223.79545454545453,217.42857142857142,59.22385799999999
1927,131.7948717948718,149.12820512820514,272.51020408163265,267.0731707317073,313.65714285714284,273.23809523809524,209.025,136.3658536585366,289.7049180327869,205.94444444444446,261.92063492063494,225.28571428571428,223.52272727272728,195.81632653061226,59.254607666666665
1928,145.30769230769232,144.15384615384616,262.0612244897959,252.02439024390245,314.77142857142854,291.0952380952381,231.0,142.58536585365854,289.1639344262295,197.9814814814815,266.26984126984127,216.78571428571428,225.38636363636363,185.16326530612244,59.28535733333333
1929,125.07692307692308,157.66666666666666,265.0,255.0731707317073,309.3142857142857,304.0,228.8,152.390243902439,272.40983606557376,206.72222222222223,266.9047619047619,226.0952380952381,197.02272727272728,192.6326530612245,59.316106999999995
1930,142.3846153846154,161.5897435897436,267.6734693877551,243.26829268292684,340.7142857142857,289.8095238095238,219.375,139.34146341463415,287.3606557377049,188.94444444444446,262.6666666666667,206.52380952380952,205.4090909090909,197.9591836734694,59.34685666666666
1931,138.84615384615384,152.76923076923077,316.48979591836735,253.85365853658536,296.0285714285714,262.3333333333333,225.825,143.1219512195122,297.59016393442624,205.44444444444446,265.3333333333333,218.57142857142858,204.88636363636363,190.26530612244898,59.37760633333333
1932,134.7948717948718,137.51282051282053,273.51020408163265,253.70731707317074,307.77142857142854,239.04761904761904,221.825,141.5609756097561,279.59016393442624,203.44444444444446,251.77777777777777,217.11904761904762,227.27272727272728,205.6122448979592,59.408356
1933,129.51282051282053,149.33333333333334,270.14285714285717,245.14634146341464,309.54285714285714,247.28571428571428,213.45,136.29268292682926,281.2295081967213,189.11111111111111,260.3174603174603,228.45238095238096,220.25,198.89795918367346,59.43910566666666
1934,129.33333333333334,144.10256410256412,288.46938775510205,265.9024390243902,321.0285714285714,277.3809523809524,243.075,133.41463414634146,264.08196721311475,216.2037037037037,281.3015873015873,239.02380952380952,214.4090909090909,194.59183673469389,59.46985533333333
1935,126.48717948717949,150.53846153846155,275.3061224489796,261.5853658536585,311.9714285714286,263.8095238095238,224.025,145.9512195121951,289.04918032786884,204.1851851851852,267.14285714285717,218.38095238095238,205.02272727272728,197.40816326530611,59.50060499999999
1936,133.02564102564102,158.43589743589743,276.55102040816325,270.0,324.57142857142856,280.23809523809524,241.1,147.82926829268294,292.5409836065574,201.83333333333334,235.84126984126985,228.42857142857142,207.13636363636363,195.59183673469389,59.531354666666665
1937,137.89743589743588,158.33333333333334,284.3265306122449,272.8536585365854,311.45714285714286,258.2857142857143,236.1,138.0487804878049,283.75409836065575,213.37037037037038,277.9047619047619,218.0952380952381,215.63636363636363,186.6530612244898,59.56210433333333
1938,137.71794871794873,153.89743589743588,282.61224489795916,232.65853658536585,322.48571428571427,266.42857142857144,224.575,150.46341463414635,276.21311475409834,200.4814814814815,275.6825396825397,223.61904761904762,222.20454545454547,188.16326530612244,59.592853999999996
1939,142.12820512820514,153.02564102564102,282.7959183673469,262.6585365853659,296.6857142857143,271.3333333333333,244.375,142.6829268292683,293.95081967213116,224.62962962962962,273.1111111111111,234.45238095238096,217.1818181818182,197.85714285714286,59.62360366666666
